,mof,conc,p,ad,q,std,heat,vdw,coul,status
1935,KAYBIX_clean_min_charges,0_0.08,1,methanol,,,,,,Nosubmission
1936,KAYBIX_clean_min_charges,0_0.08,10,methanol,,,,,,Nosubmission
1937,KAYBIX_clean_min_charges,0_0.08,100,methanol,,,,,,Nosubmission
1938,KAYBIX_clean_min_charges,0_0.08,200,methanol,,,,,,Nosubmission
1939,KAYBIX_clean_min_charges,0_0.08,300,methanol,,,,,,Nosubmission
1940,KAYBIX_clean_min_charges,0_0.08,400,methanol,,,,,,Nosubmission
1941,KAYBIX_clean_min_charges,0_0.08,500,methanol,,,,,,Nosubmission
1942,KAYBIX_clean_min_charges,0_0.08,750,methanol,,,,,,Nosubmission
1943,KAYBIX_clean_min_charges,0_0.08,1000,methanol,,,,,,Nosubmission
1944,KAYBIX_clean_min_charges,0_0.08,1150,methanol,,,,,,Nosubmission
1945,KAYBIX_clean_min_charges,0_0.08,1300,methanol,,,,,,Nosubmission
1946,KAYBIX_clean_min_charges,0_0.08,1450,methanol,,,,,,Nosubmission
1947,KAYBIX_clean_min_charges,0_0.08,1600,methanol,,,,,,Nosubmission
1948,KAYBIX_clean_min_charges,0_0.08,1684,methanol,,,,,,Nosubmission
1949,KAYBIX_clean_min_charges,0_0.08,1700,methanol,,,,,,Nosubmission
1950,KAYBIX_clean_min_charges,0_0.12,1,CO2,,,,,,Nosubmission
1951,KAYBIX_clean_min_charges,0_0.12,10,CO2,,,,,,Nosubmission
1952,KAYBIX_clean_min_charges,0_0.12,100,CO2,,,,,,Nosubmission
1953,KAYBIX_clean_min_charges,0_0.12,1000,CO2,,,,,,Nosubmission
1954,KAYBIX_clean_min_charges,0_0.12,5000,CO2,,,,,,Nosubmission
1955,KAYBIX_clean_min_charges,0_0.12,10000,CO2,,,,,,Nosubmission
1956,KAYBIX_clean_min_charges,0_0.12,25000,CO2,,,,,,Nosubmission
1957,KAYBIX_clean_min_charges,0_0.12,50000,CO2,,,,,,Nosubmission
1958,KAYBIX_clean_min_charges,0_0.12,66700,CO2,,,,,,Nosubmission
1959,KAYBIX_clean_min_charges,0_0.12,75000,CO2,,,,,,Nosubmission
1960,KAYBIX_clean_min_charges,0_0.12,100000,CO2,,,,,,Nosubmission
1961,KAYBIX_clean_min_charges,0_0.12,250000,CO2,,,,,,Nosubmission
1962,KAYBIX_clean_min_charges,0_0.12,500000,CO2,,,,,,Nosubmission
1963,KAYBIX_clean_min_charges,0_0.12,750000,CO2,,,,,,Nosubmission
1964,KAYBIX_clean_min_charges,0_0.12,1000000,CO2,,,,,,Nosubmission
1965,KAYBIX_clean_min_charges,0_0.12,1,methanol,,,,,,Nosubmission
1966,KAYBIX_clean_min_charges,0_0.12,10,methanol,,,,,,Nosubmission
1967,KAYBIX_clean_min_charges,0_0.12,100,methanol,,,,,,Nosubmission
1968,KAYBIX_clean_min_charges,0_0.12,200,methanol,,,,,,Nosubmission
1969,KAYBIX_clean_min_charges,0_0.12,300,methanol,,,,,,Nosubmission
1970,KAYBIX_clean_min_charges,0_0.12,400,methanol,,,,,,Nosubmission
1971,KAYBIX_clean_min_charges,0_0.12,500,methanol,,,,,,Nosubmission
1972,KAYBIX_clean_min_charges,0_0.12,750,methanol,,,,,,Nosubmission
1973,KAYBIX_clean_min_charges,0_0.12,1000,methanol,,,,,,Nosubmission
1974,KAYBIX_clean_min_charges,0_0.12,1150,methanol,,,,,,Nosubmission
1975,KAYBIX_clean_min_charges,0_0.12,1300,methanol,,,,,,Nosubmission
1976,KAYBIX_clean_min_charges,0_0.12,1450,methanol,,,,,,Nosubmission
1977,KAYBIX_clean_min_charges,0_0.12,1600,methanol,,,,,,Nosubmission
1978,KAYBIX_clean_min_charges,0_0.12,1684,methanol,,,,,,Nosubmission
1979,KAYBIX_clean_min_charges,0_0.12,1700,methanol,,,,,,Nosubmission
1980,KAYBIX_clean_min_charges,0,1,CO2,0.0001054054,1.14927e-05,-24.29945,-5.251707,-0.20666,finished
1981,KAYBIX_clean_min_charges,0,10,CO2,0.0010814692,2.92685e-05,-24.17303,-53.541801,-2.14279,finished
1982,KAYBIX_clean_min_charges,0,100,CO2,0.0105369907,9.50964e-05,-24.17,-521.498784,-20.66248,finished
1983,KAYBIX_clean_min_charges,0,1000,CO2,0.1060321169,0.0005403631,-24.34988,-5251.325563,-210.26233,finished
1984,KAYBIX_clean_min_charges,0,5000,CO2,0.5333759243,0.0041265734,-25.02497,-26459.784187,-1085.57554,finished
1985,KAYBIX_clean_min_charges,0,10000,CO2,1.0285480188,0.0045125229,-25.75292,-51144.153779,-2141.39497,finished
1986,KAYBIX_clean_min_charges,0,25000,CO2,2.3459049898,0.0062408293,-27.68358,-117335.385394,-5274.38120,finished
1987,KAYBIX_clean_min_charges,0,50000,CO2,3.7049062255,0.0066943365,-29.7288,-186532.312155,-8956.18690,finished
1988,KAYBIX_clean_min_charges,0,66700,CO2,4.2591634837,0.0,,,,run
1989,KAYBIX_clean_min_charges,0,75000,CO2,4.4685872298,0.0,,,,run
1990,KAYBIX_clean_min_charges,0,100000,CO2,4.9457397211,0.0,,,,run
1991,KAYBIX_clean_min_charges,0,250000,CO2,6.145024484,0.0,,,,run
1992,KAYBIX_clean_min_charges,0,500000,CO2,6.797936413,0.0,,,,run
1993,KAYBIX_clean_min_charges,0,750000,CO2,7.0745286265,0.0,,,,run
1994,KAYBIX_clean_min_charges,0,1000000,CO2,7.2213766373,0.0,,,,run
1995,KAYBIX_clean_min_charges,0,1,methanol,0.0003669625,2.30432e-05,-28.54664,-18.695447,-5.06368,finished
1996,KAYBIX_clean_min_charges,0,10,methanol,0.0036957199,0.000147841,-28.99106,-189.147393,-48.44863,finished
1997,KAYBIX_clean_min_charges,0,100,methanol,0.0446297822,0.0015205883,-31.78948,-2290.574263,-531.07215,finished
1998,KAYBIX_clean_min_charges,0,200,methanol,0.1232346958,0.0168224114,-36.07064,-6342.365352,-1261.91301,finished
1999,KAYBIX_clean_min_charges,0,300,methanol,0.2615103064,0.0354297166,-39.24154,-13472.385805,-2205.46570,finished
2000,KAYBIX_clean_min_charges,0,400,methanol,0.513238313,0.146120692,-41.30616,-26366.001090,-3668.94015,finished
2001,KAYBIX_clean_min_charges,0,500,methanol,1.0683297062,0.218933047,-43.98962,-54378.519203,-5983.93498,finished
2002,KAYBIX_clean_min_charges,0,750,methanol,5.4572132619,0.0,,,,run
2003,KAYBIX_clean_min_charges,0,1000,methanol,6.0412668685,0.0,,,,run
2004,KAYBIX_clean_min_charges,0,1150,methanol,6.1401822629,0.0,,,,run
2005,KAYBIX_clean_min_charges,0,1300,methanol,6.258982453,0.0,,,,run
2006,KAYBIX_clean_min_charges,0,1450,methanol,6.3072404739,0.0,,,,run
2007,KAYBIX_clean_min_charges,0,1600,methanol,6.2961460489,0.0,,,,run
2008,KAYBIX_clean_min_charges,0,1684,methanol,6.2991347685,0.0,,,,run
2009,KAYBIX_clean_min_charges,0,1700,methanol,6.3924123969,0.0,,,,run
2010,KAYBIX_clean_min_charges,0_0.06,1,CO2,0.0001247343,1.89959e-05,-44.7346,-9.851265,-6.41694,finished
2011,KAYBIX_clean_min_charges,0_0.06,10,CO2,0.0012222328,6.81002e-05,-44.82963,-97.098713,-62.59837,finished
2012,KAYBIX_clean_min_charges,0_0.06,100,CO2,0.0121745251,0.0010098338,-44.71238,-968.653140,-620.10874,finished
2013,KAYBIX_clean_min_charges,0_0.06,1000,CO2,0.1159854036,0.0065698744,-44.64301,-9179.026300,-5944.61086,finished
2014,KAYBIX_clean_min_charges,0_0.06,5000,CO2,0.4619280806,0.0084065989,-44.6117,-36339.154747,-23757.17684,finished
2015,KAYBIX_clean_min_charges,0_0.06,10000,CO2,0.7478763567,0.0205886151,-44.53993,-58412.376209,-38661.60791,finished
2016,KAYBIX_clean_min_charges,0_0.06,25000,CO2,1.1997398311,0.0390203832,-44.49467,-92638.872930,-62633.03153,finished
2017,KAYBIX_clean_min_charges,0_0.06,50000,CO2,1.5546257517,0.020327289,-44.42308,-118827.779223,-81931.04915,finished
2018,KAYBIX_clean_min_charges,0_0.06,66700,CO2,1.667989793,0.0229292801,-44.42842,-127097.372052,-88195.63195,finished
2019,KAYBIX_clean_min_charges,0_0.06,75000,CO2,1.7130026718,0.0157777511,-44.4382,-130449.828776,-90659.44768,finished
2020,KAYBIX_clean_min_charges,0_0.06,100000,CO2,1.7936888314,0.0069291962,-43.99959,-136311.572945,-95124.21745,finished
2021,KAYBIX_clean_min_charges,0_0.06,250000,CO2,2.0050618366,0.015504728,-43.41588,-151642.808146,-107299.30934,finished
2022,KAYBIX_clean_min_charges,0_0.06,500000,CO2,2.0858513017,0.010415936,-41.60453,-157941.744545,-111815.85628,finished
2023,KAYBIX_clean_min_charges,0_0.06,750000,CO2,2.1192494958,0.007589699,-39.09409,-160843.406274,-113995.89803,finished
2024,KAYBIX_clean_min_charges,0_0.06,1000000,CO2,2.1308080544,0.0078838359,-37.10758,-162357.425014,-114894.40283,finished
2025,KAYBIX_clean_min_charges,0_0.06,1,methanol,1.89122e-05,1.06251e-05,-42.83,-0.973877,-1.47926,finished
2026,KAYBIX_clean_min_charges,0_0.06,10,methanol,0.0001359383,4.86675e-05,-41.22377,-6.581863,-10.32776,finished
2027,KAYBIX_clean_min_charges,0_0.06,100,methanol,0.001661642,0.0001977392,-41.99552,-83.187000,-126.96664,finished
2028,KAYBIX_clean_min_charges,0_0.06,200,methanol,0.0157728776,0.001450297,-41.89536,-733.444781,-1259.23694,finished
2029,KAYBIX_clean_min_charges,0_0.06,300,methanol,0.0713336859,0.0073944058,-41.89079,-3246.447999,-5692.09830,finished
2030,KAYBIX_clean_min_charges,0_0.06,400,methanol,0.1491049485,0.0351520529,-43.2761,-6106.279449,-12172.14120,finished
2031,KAYBIX_clean_min_charges,0_0.06,500,methanol,-1.7758577643,0.0133838702,-41.95583,-7767.402973,-13850.27990,finished
2032,KAYBIX_clean_min_charges,0_0.06,750,methanol,-1.7594950937,0.0267247318,-41.70541,-7932.152283,-15465.43516,finished
2033,KAYBIX_clean_min_charges,0_0.06,1000,methanol,-1.7421722743,0.0407586642,-43.31633,-8272.442315,-16981.84534,finished
2034,KAYBIX_clean_min_charges,0_0.06,1150,methanol,-1.7504253944,0.0321350573,-42.02994,-8135.704954,-16368.69400,finished
2035,KAYBIX_clean_min_charges,0_0.06,1300,methanol,-1.7846512709,0.0156027163,-40.97393,-7532.006329,-13077.59997,finished
2036,KAYBIX_clean_min_charges,0_0.06,1450,methanol,-1.7526752092,0.056944192,-41.6897,-8214.340659,-16051.89822,finished
2037,KAYBIX_clean_min_charges,0_0.06,1600,methanol,-1.7744669443,0.0216585927,-41.12689,-7760.558119,-14009.41692,finished
2038,KAYBIX_clean_min_charges,0_0.06,1684,methanol,-1.7694251789,0.0212519401,-42.01455,-7759.031359,-14741.40869,finished
2039,KAYBIX_clean_min_charges,0_0.06,1700,methanol,-1.7717973731,0.019178729,-41.47183,-7696.250237,-14426.83879,finished
2040,IBICON_clean_min_charges,0_0.02,1,CO2,5.4099e-06,2.1177e-06,-19.03178,-0.295223,-0.07588,finished
2041,IBICON_clean_min_charges,0_0.02,10,CO2,6.73831e-05,4.9652e-06,-18.81274,-3.619584,-0.91174,finished
2042,IBICON_clean_min_charges,0_0.02,100,CO2,0.0006693634,2.28887e-05,-18.86446,-36.124336,-9.06326,finished
2043,IBICON_clean_min_charges,0_0.02,1000,CO2,0.0067225785,6.28908e-05,-18.88968,-363.290145,-90.50383,finished
2044,IBICON_clean_min_charges,0_0.02,5000,CO2,0.0341002771,0.0002719789,-18.93234,-1840.854281,-458.72968,finished
2045,IBICON_clean_min_charges,0_0.02,10000,CO2,0.0682558962,0.0005055589,-18.97793,-3678.776165,-915.71975,finished
2046,IBICON_clean_min_charges,0_0.02,25000,CO2,0.1736595913,0.0013979925,-19.14821,-9352.307915,-2317.78547,finished
2047,IBICON_clean_min_charges,0_0.02,50000,CO2,0.3576940582,0.0021132625,-19.41507,-19173.556477,-4752.88789,finished
2048,IBICON_clean_min_charges,0_0.02,66700,CO2,0.4840720012,0.0017119398,-19.56482,-25871.083241,-6385.89349,finished
2049,IBICON_clean_min_charges,0_0.02,75000,CO2,0.5471793471,0.0029026589,-19.69567,-29212.708290,-7194.50434,finished
2050,IBICON_clean_min_charges,0_0.02,100000,CO2,0.7379264472,0.0053498395,-19.86431,-39271.494370,-9617.91071,finished
2051,IBICON_clean_min_charges,0_0.02,250000,CO2,2.1662298029,0.0,,,,run
2052,IBICON_clean_min_charges,0_0.02,500000,CO2,3.8349,0.0,,,,init
2053,IBICON_clean_min_charges,0_0.02,750000,CO2,4.8722,0.0,,,,init
2054,IBICON_clean_min_charges,0_0.02,1000000,CO2,5.134,0.0,,,,init
2055,IBICON_clean_min_charges,0_0.02,1,methanol,0.001045634,0.0004699671,-54.12732,-59.864271,-166.21355,finished
2056,IBICON_clean_min_charges,0_0.02,10,methanol,0.0072122965,0.0025093127,-50.40259,-405.274691,-1066.06077,finished
2057,IBICON_clean_min_charges,0_0.02,100,methanol,0.062525344,0.0074100805,-46.16134,-3480.945330,-8869.69985,finished
2058,IBICON_clean_min_charges,0_0.02,200,methanol,0.1057521499,0.0053428214,-42.64639,-5768.407027,-14103.00333,finished
2059,IBICON_clean_min_charges,0_0.02,300,methanol,0.1477209998,0.0082551988,-41.80404,-8064.935094,-18815.22227,finished
2060,IBICON_clean_min_charges,0_0.02,400,methanol,0.1842132725,0.0096560565,-41.34487,-9888.450546,-22144.21729,finished
2061,IBICON_clean_min_charges,0_0.02,500,methanol,0.223701238,0.0127220441,-40.82309,-12027.925142,-25854.96024,finished
2062,IBICON_clean_min_charges,0_0.02,750,methanol,0.3443060095,0.0627340342,-40.63251,-18374.846650,-35340.27780,finished
2063,IBICON_clean_min_charges,0_0.02,1000,methanol,0.7322359091,0.2030084371,-42.6372,-38531.184802,-51257.72246,finished
2064,IBICON_clean_min_charges,0_0.02,1150,methanol,3.8809122013,0.0,,,,run
2065,IBICON_clean_min_charges,0_0.02,1300,methanol,4.7059,0.0,,,,init
2066,IBICON_clean_min_charges,0_0.02,1450,methanol,5.5101,0.0,,,,init
2067,IBICON_clean_min_charges,0_0.02,1600,methanol,5.8675,0.0,,,,init
2068,IBICON_clean_min_charges,0_0.02,1684,methanol,5.7781,0.0,,,,init
2069,IBICON_clean_min_charges,0_0.02,1700,methanol,5.6292,0.0,,,,init
2070,IBICON_clean_min_charges,0_0.04,1,CO2,8.4024e-06,1.6797e-06,-19.17143,-0.451908,-0.11909,finished
2071,IBICON_clean_min_charges,0_0.04,10,CO2,7.34538e-05,4.7259e-06,-19.38034,-3.953854,-1.10559,finished
2072,IBICON_clean_min_charges,0_0.04,100,CO2,0.0007389221,1.25141e-05,-19.34974,-39.862212,-10.91983,finished
2073,IBICON_clean_min_charges,0_0.04,1000,CO2,0.0073773236,6.39308e-05,-19.37005,-397.518301,-109.74624,finished
2074,IBICON_clean_min_charges,0_0.04,5000,CO2,0.0372041272,0.0003449642,-19.43832,-2006.724640,-554.48329,finished
2075,IBICON_clean_min_charges,0_0.04,10000,CO2,0.0750591787,0.0006894854,-19.47049,-4042.332986,-1109.96780,finished
2076,IBICON_clean_min_charges,0_0.04,25000,CO2,0.1906896377,0.0016658607,-19.61672,-10248.135942,-2808.77927,finished
2077,IBICON_clean_min_charges,0_0.04,50000,CO2,0.3916321272,0.0038118075,-19.90338,-20963.024591,-5674.89342,finished
2078,IBICON_clean_min_charges,0_0.04,66700,CO2,0.5276024528,0.0037179885,-20.01538,-28141.960764,-7550.99902,finished
2079,IBICON_clean_min_charges,0_0.04,75000,CO2,0.5914843184,0.0054781789,-20.13579,-31531.919069,-8432.95448,finished
2080,IBICON_clean_min_charges,0_0.04,100000,CO2,0.8067558645,0.0040700525,-20.46494,-42791.915179,-11356.43712,finished
2081,IBICON_clean_min_charges,0_0.04,250000,CO2,2.3084135141,0.0,,,,run
2082,IBICON_clean_min_charges,0_0.04,500000,CO2,3.9592,0.0,,,,init
2083,IBICON_clean_min_charges,0_0.04,750000,CO2,4.526,0.0,,,,init
2084,IBICON_clean_min_charges,0_0.04,1000000,CO2,4.7314,0.0,,,,init
2085,IBICON_clean_min_charges,0_0.04,1,methanol,0.0003601023,5.02365e-05,-41.12496,-19.334274,-38.16381,finished
2086,IBICON_clean_min_charges,0_0.04,10,methanol,0.0033802493,0.0004777669,-40.47479,-179.175394,-351.50620,finished
2087,IBICON_clean_min_charges,0_0.04,100,methanol,0.033999123,0.0008290195,-40.37595,-1809.538917,-3500.82773,finished
2088,IBICON_clean_min_charges,0_0.04,200,methanol,0.0730723065,0.0021610822,-40.40539,-3888.593959,-7428.51336,finished
2089,IBICON_clean_min_charges,0_0.04,300,methanol,0.1107842145,0.0036022622,-40.31925,-5889.762234,-11055.23942,finished
2090,IBICON_clean_min_charges,0_0.04,400,methanol,0.1591083123,0.0094412657,-40.65439,-8418.445011,-15342.65889,finished
2091,IBICON_clean_min_charges,0_0.04,500,methanol,0.207487903,0.0288238255,-41.07569,-11028.253016,-19064.45695,finished
2092,IBICON_clean_min_charges,0_0.04,750,methanol,0.3813197873,0.0628109861,-41.60549,-20212.948667,-31152.84128,finished
2093,IBICON_clean_min_charges,0_0.04,1000,methanol,2.3224104758,0.0,,,,run
2094,IBICON_clean_min_charges,0_0.04,1150,methanol,3.1829,0.0,,,,init
2095,IBICON_clean_min_charges,0_0.04,1300,methanol,5.0447,0.0,,,,init
2096,IBICON_clean_min_charges,0_0.04,1450,methanol,5.5252,0.0,,,,init
2097,IBICON_clean_min_charges,0_0.04,1600,methanol,5.2549,0.0,,,,init
2098,IBICON_clean_min_charges,0_0.04,1684,methanol,4.8945,0.0,,,,init
2099,IBICON_clean_min_charges,0_0.04,1700,methanol,5.405,0.0,,,,init
2100,IBICON_clean_min_charges,0_0.08,1,CO2,7.9321e-06,1.4825e-06,-19.43379,-0.398133,-0.14024,finished
2101,IBICON_clean_min_charges,0_0.08,10,CO2,8.21903e-05,4.7534e-06,-20.6076,-4.396992,-1.56525,finished
2102,IBICON_clean_min_charges,0_0.08,100,CO2,0.0008285578,2.74538e-05,-21.05913,-44.575334,-17.01438,finished
2103,IBICON_clean_min_charges,0_0.08,1000,CO2,0.008244908,0.0001444766,-21.04143,-444.011418,-168.51758,finished
2104,IBICON_clean_min_charges,0_0.08,5000,CO2,0.0410925788,0.000314239,-20.93509,-2211.355214,-822.82388,finished
2105,IBICON_clean_min_charges,0_0.08,10000,CO2,0.0826214872,0.0005307481,-20.89829,-4441.158221,-1640.08903,finished
2106,IBICON_clean_min_charges,0_0.08,25000,CO2,0.2067442792,0.0017955917,-20.65579,-11056.309620,-3992.59043,finished
2107,IBICON_clean_min_charges,0_0.08,50000,CO2,0.4154018576,0.0022555669,-20.65789,-22046.230741,-7653.82339,finished
2108,IBICON_clean_min_charges,0_0.08,66700,CO2,0.5522432471,0.0064047427,-20.64814,-29211.800163,-9959.84859,finished
2109,IBICON_clean_min_charges,0_0.08,75000,CO2,0.616164629,0.0040173467,-20.53266,-32489.121138,-10902.89666,finished
2110,IBICON_clean_min_charges,0_0.08,100000,CO2,0.8268080228,0.0052865814,-20.7893,-43332.046008,-14110.63542,finished
2111,IBICON_clean_min_charges,0_0.08,250000,CO2,2.2890253181,0.0,,,,run
2112,IBICON_clean_min_charges,0_0.08,500000,CO2,3.8726,0.0,,,,init
2113,IBICON_clean_min_charges,0_0.08,750000,CO2,4.6321,0.0,,,,init
2114,IBICON_clean_min_charges,0_0.08,1000000,CO2,5.2074,0.0,,,,init
2115,IBICON_clean_min_charges,0_0.08,1,methanol,0.0003585205,2.84697e-05,-40.9151,-18.401416,-37.49835,finished
2116,IBICON_clean_min_charges,0_0.08,10,methanol,0.0034423322,0.0002041295,-39.91019,-177.296258,-348.45644,finished
2117,IBICON_clean_min_charges,0_0.08,100,methanol,0.0367970295,0.0030402485,-40.41119,-1894.452644,-3742.42496,finished
2118,IBICON_clean_min_charges,0_0.08,200,methanol,0.0738065362,0.0041605903,-40.10508,-3798.888196,-7298.94394,finished
2119,IBICON_clean_min_charges,0_0.08,300,methanol,0.1199381204,0.0071106208,-40.80797,-6170.914047,-11638.52190,finished
2120,IBICON_clean_min_charges,0_0.08,400,methanol,0.1753494922,0.0100298206,-40.98278,-9046.956179,-16326.55335,finished
2121,IBICON_clean_min_charges,0_0.08,500,methanol,0.2117377434,0.0085755702,-40.16857,-10890.117283,-19643.20961,finished
2122,IBICON_clean_min_charges,0_0.08,750,methanol,0.5243122923,0.1320795382,-43.09163,-27075.136185,-36612.92752,finished
2123,IBICON_clean_min_charges,0_0.08,1000,methanol,1.922837637,0.5087507374,-46.04138,-97877.029007,-77649.41385,finished
2124,IBICON_clean_min_charges,0_0.08,1150,methanol,2.9916,0.0,,,,init
2125,IBICON_clean_min_charges,0_0.08,1300,methanol,4.976,0.0,,,,init
2126,IBICON_clean_min_charges,0_0.08,1450,methanol,5.0675,0.0,,,,init
2127,IBICON_clean_min_charges,0_0.08,1600,methanol,5.0675,0.0,,,,init
2128,IBICON_clean_min_charges,0_0.08,1684,methanol,5.3728,0.0,,,,init
2129,IBICON_clean_min_charges,0_0.08,1700,methanol,5.2812,0.0,,,,init
2130,IBICON_clean_min_charges,0,1,CO2,6.0737e-06,1.3225e-06,-18.64109,-0.318395,-0.09045,finished
2131,IBICON_clean_min_charges,0,10,CO2,6.81231e-05,6.7385e-06,-19.03906,-3.703380,-0.97315,finished
2132,IBICON_clean_min_charges,0,100,CO2,0.0006891488,1.80486e-05,-19.00699,-37.309151,-9.91865,finished
2133,IBICON_clean_min_charges,0,1000,CO2,0.0069755688,4.61268e-05,-19.05227,-377.771585,-101.25218,finished
2134,IBICON_clean_min_charges,0,5000,CO2,0.0350436882,0.0001848224,-19.07014,-1896.818737,-506.04358,finished
2135,IBICON_clean_min_charges,0,10000,CO2,0.0706643989,0.000523323,-19.12401,-3821.442437,-1021.40035,finished
2136,IBICON_clean_min_charges,0,25000,CO2,0.180655092,0.0014982032,-19.35556,-9749.397889,-2587.95264,finished
2137,IBICON_clean_min_charges,0,50000,CO2,0.3722159899,0.0036941112,-19.56874,-20009.325553,-5294.87165,finished
2138,IBICON_clean_min_charges,0,66700,CO2,0.5004617798,0.0045801755,-19.72622,-26845.039327,-7067.77551,finished
2139,IBICON_clean_min_charges,0,75000,CO2,0.5651364953,0.0041561367,-19.79174,-30284.728057,-7980.87430,finished
2140,IBICON_clean_min_charges,0,100000,CO2,0.7631739322,0.0039629539,-20.11647,-40738.332752,-10646.57321,finished
2141,IBICON_clean_min_charges,0,250000,CO2,2.229558762,0.0,,,,run
2142,IBICON_clean_min_charges,0,500000,CO2,4.0691,0.0,,,,init
2143,IBICON_clean_min_charges,0,750000,CO2,4.5066,0.0,,,,init
2144,IBICON_clean_min_charges,0,1000000,CO2,5.1795,0.0,,,,init
2145,IBICON_clean_min_charges,0,1,methanol,0.0004098448,5.02465e-05,-41.91507,-21.904970,-45.91076,finished
2146,IBICON_clean_min_charges,0,10,methanol,0.0037513454,0.0001854858,-41.72652,-200.167035,-419.09979,finished
2147,IBICON_clean_min_charges,0,100,methanol,0.0406670977,0.0037450396,-41.94704,-2168.359228,-4533.26716,finished
2148,IBICON_clean_min_charges,0,200,methanol,0.0836102739,0.0032203893,-41.87837,-4461.938319,-9176.99988,finished
2149,IBICON_clean_min_charges,0,300,methanol,0.1273154321,0.0055085547,-41.98539,-6799.692849,-13870.80363,finished
2150,IBICON_clean_min_charges,0,400,methanol,0.1745338637,0.0153986015,-41.73168,-9313.567912,-18625.72475,finished
2151,IBICON_clean_min_charges,0,500,methanol,0.230931835,0.0185307212,-41.64562,-12301.806558,-24304.36825,finished
2152,IBICON_clean_min_charges,0,750,methanol,0.4504462367,0.0735180154,-41.78287,-24037.038714,-39672.91458,finished
2153,IBICON_clean_min_charges,0,1000,methanol,1.3448572607,0.3661808938,-44.76509,-70677.382707,-70158.23259,finished
2154,IBICON_clean_min_charges,0,1150,methanol,3.8703,0.0,,,,init
2155,IBICON_clean_min_charges,0,1300,methanol,5.4953,0.0,,,,init
2156,IBICON_clean_min_charges,0,1450,methanol,5.8203,0.0,,,,init
2157,IBICON_clean_min_charges,0,1600,methanol,5.968,0.0,,,,init
2158,IBICON_clean_min_charges,0,1684,methanol,5.7021,0.0,,,,init
2159,IBICON_clean_min_charges,0,1700,methanol,5.5839,0.0,,,,init
2160,GUXLIU_clean_min_charges,0_0.02,1,CO2,0.0002171502,3.96412e-05,-50.7375,-49.715106,-17.04080,finished
2161,GUXLIU_clean_min_charges,0_0.02,10,CO2,0.0020085648,0.000233848,-50.69476,-461.189912,-155.59127,finished
2162,GUXLIU_clean_min_charges,0_0.02,100,CO2,0.0172722479,0.0012843566,-50.4245,-3932.263323,-1356.99201,finished
2163,GUXLIU_clean_min_charges,0_0.02,1000,CO2,0.0801927514,0.0054097275,-48.18177,-17539.979574,-6574.20694,finished
2164,GUXLIU_clean_min_charges,0_0.02,5000,CO2,0.1567160956,0.0030176619,-42.8559,-32021.488146,-13231.32480,finished
2165,GUXLIU_clean_min_charges,0_0.02,10000,CO2,0.2090888822,0.0031670551,-41.19007,-40797.748644,-17662.04264,finished
2166,GUXLIU_clean_min_charges,0_0.02,25000,CO2,0.3209429986,0.0110001286,-39.2831,-58437.223597,-26681.53952,finished
